CustomerKey,CustomerLabel,CustomerType
8167,19166,Person
9680,20679,Person
14183,25182,Person
17074,28073,Person
15843,26842,Person
8088,19087,Person
672,11671,Person
699,11698,Person
825,11824,Person
8072,19071,Person
8292,19291,Person
9570,20569,Person
7696,18695,Person
869,11868,Person
11236,22235,Person
13299,24298,Person
14536,25535,Person
16906,27905,Person
3514,14513,Person
4908,15907,Person
18002,29001,Person
11536,22535,Person
5928,16927,Person
9614,20613,Person
15659,26658,Person
6859,17858,Person
16706,27705,Person
6091,17090,Person
13175,24174,Person
11162,22161,Person
12935,23934,Person
13091,24090,Person
14538,25537,Person
8800,19799,Person
9075,20074,Person
12875,23874,Person
13627,24626,Person
17039,28038,Person
6851,17850,Person
7016,18015,Person
15227,26226,Person
966,11965,Person
12855,23854,Person
5052,16051,Person
9297,20296,Person
9772,20771,Person
14279,25278,Person
18199,29198,Person
2433,13432,Person
6528,17527,Person
7936,18935,Person
15416,26415,Person
3018,14017,Person
4327,15326,Person
13236,24235,Person
14951,25950,Person
11538,22537,Person
16596,27595,Person
9337,20336,Person
13502,24501,Person
1629,12628,Person
6950,17949,Person
11927,22926,Person
11962,22961,Person
5372,16371,Person
7985,18984,Person
12260,23259,Person
4666,15665,Person
4711,15710,Person
2270,13269,Person
5653,16652,Person
17636,28635,Person
1570,12569,Person
6501,17500,Person
10170,21169,Person
15325,26324,Person
15504,26503,Person
18242,29241,Person
2816,13815,Person
7009,18008,Person
17524,28523,Person
1005,12004,Person
13229,24228,Person
15090,26089,Person
15698,26697,Person
689,11688,Person
697,11696,Person
708,11707,Person
7994,18993,Person
14164,25163,Person
16107,27106,Person
13087,24086,Person
8409,19408,Person
18156,29155,Person
14205,25204,Person
9562,20561,Person
11530,22529,Person
13696,24695,Person
2421,13420,Person
9128,20127,Person
4421,15420,Person
9499,20498,Person
12336,23335,Person
15594,26593,Person
18396,29395,Person
7892,18891,Person
11111,22110,Person
1490,12489,Person
16311,27310,Person
9822,20821,Person
5102,16101,Person
608,11607,Person
2785,13784,Person
3178,14177,Person
5268,16267,Person
4218,15217,Person
6568,17567,Person
10835,21834,Person
3524,14523,Person
7467,18466,Person
10775,21774,Person
16482,27481,Person
2647,13646,Person
6686,17685,Person
12812,23811,Person
8922,19921,Person
18290,29289,Person
4350,15349,Person
8760,19759,Person
9511,20510,Person
11601,22600,Person
14471,25470,Person
9419,20418,Person
6828,17827,Person
7002,18001,Person
14491,25490,Person
16142,27141,Person
12300,23299,Person
9719,20718,Person
11426,22425,Person
15761,26760,Person
6435,17434,Person
9124,20123,Person
12584,23583,Person
1664,12663,Person
8074,19073,Person
2924,13923,Person
3453,14452,Person
2497,13496,Person
4144,15143,Person
12467,23466,Person
14189,25188,Person
3145,14144,Person
10856,21855,Person
14519,25518,Person
6047,17046,Person
13303,24302,Person
10321,21320,Person
17191,28190,Person
3424,14423,Person
16720,27719,Person
2586,13585,Person
3830,14829,Person
11309,22308,Person
5955,16954,Person
11041,22040,Person
14883,25882,Person
614,11613,Person
2768,13767,Person
16513,27512,Person
1103,12102,Person
6461,17460,Person
12674,23673,Person
10054,21053,Person
13059,24058,Person
14458,25457,Person
2651,13650,Person
8588,19587,Person
10990,21989,Person
4397,15396,Person
7391,18390,Person
10699,21698,Person
4236,15235,Person
7327,18326,Person
11283,22282,Person
3698,14697,Person
13033,24032,Person
142,11141,Person
1343,12342,Person
14267,25266,Person
5799,16798,Person
6577,17576,Person
7021,18020,Person
8942,19941,Person
7701,18700,Person
8018,19017,Person
15048,26047,Person
18045,29044,Person
15837,26836,Person
4131,15130,Person
5180,16179,Person
9231,20230,Person
13893,24892,Person
13286,24285,Person
17802,28801,Person
12596,23595,Person
1037,12036,Person
10401,21400,Person
10630,21629,Person
16114,27113,Person
17286,28285,Person
18424,29423,Person
2144,13143,Person
5987,16986,Person
12328,23327,Person
12355,23354,Person
13310,24309,Person
12638,23637,Person
13874,24873,Person
16774,27773,Person
603,11602,Person
3173,14172,Person
3863,14862,Person
5263,16262,Person
4213,15212,Person
1097,12096,Person
9113,20112,Person
11104,22103,Person
13734,24733,Person
16256,27255,Person
3693,14692,Person
18221,29220,Person
6108,17107,Person
12409,23408,Person
12970,23969,Person
12078,23077,Person
15572,26571,Person
9780,20779,Person
5406,16405,Person
6764,17763,Person
6994,17993,Person
9934,20933,Person
13199,24198,Person
16891,27890,Person
5515,16514,Person
15170,26169,Person
4079,15078,Person
13841,24840,Person
2090,13089,Person
12316,23315,Person
13353,24352,Person
8438,19437,Person
17901,28900,Person
13270,24269,Person
914,11913,Person
11757,22756,Person
18157,29156,Person
7445,18444,Person
5308,16307,Person
10102,21101,Person
6284,17283,Person
14716,25715,Person
2393,13392,Person
8244,19243,Person
11244,22243,Person
15377,26376,Person
16058,27057,Person
9920,20919,Person
5694,16693,Person
1201,12200,Person
13824,24823,Person
3158,14157,Person
5275,16274,Person
13254,24253,Person
3496,14495,Person
4972,15971,Person
15123,26122,Person
18280,29279,Person
11704,22703,Person
4562,15561,Person
10925,21924,Person
11994,22993,Person
18480,29479,Person
531,11530,Person
15702,26701,Person
13126,24125,Person
13182,24181,Person
16845,27844,Person
9816,20815,Person
15917,26916,Person
11347,22346,Person
17994,28993,Person
2753,13752,Person
5376,16375,Person
16807,27806,Person
120,11119,Person
18182,29181,Person
6346,17345,Person
7618,18617,Person
12155,23154,Person
13686,24685,Person
296,11295,Person
7983,18982,Person
8817,19816,Person
15804,26803,Person
16394,27393,Person
17982,28981,Person
4719,15718,Person
14121,25120,Person
8013,19012,Person
11090,22089,Person
18239,29238,Person
554,11553,Person
2688,13687,Person
373,11372,Person
1355,12354,Person
3483,14482,Person
3597,14596,Person
7596,18595,Person
1563,12562,Person
10385,21384,Person
2804,13803,Person
5535,16534,Person
8503,19502,Person
7859,18858,Person
8750,19749,Person
8886,19885,Person
13564,24563,Person
758,11757,Person
7245,18244,Person
12097,23096,Person
7231,18230,Person
10918,21917,Person
17662,28661,Person
9952,20951,Person
9624,20623,Person
6159,17158,Person
7506,18505,Person
9409,20408,Person
12425,23424,Person
12993,23992,Person
3626,14625,Person
6817,17816,Person
13070,24069,Person
14795,25794,Person
1974,12973,Person
2935,13934,Person
7613,18612,Person
7851,18850,Person
13319,24318,Person
15717,26716,Person
10135,21134,Person
16860,27859,Person
13613,24612,Person
10935,21934,Person
14385,25384,Person
1867,12866,Person
6771,17770,Person
15955,26954,Person
9212,20211,Person
12653,23652,Person
1531,12530,Person
7317,18316,Person
7564,18563,Person
10143,21142,Person
2683,13682,Person
133,11132,Person
6526,17525,Person
12029,23028,Person
13744,24743,Person
14548,25547,Person
9604,20603,Person
14372,25371,Person
14650,25649,Person
15382,26381,Person
8568,19567,Person
9273,20272,Person
428,11427,Person
14780,25779,Person
16831,27830,Person
7707,18706,Person
10419,21418,Person
3873,14872,Person
9783,20782,Person
17606,28605,Person
3313,14312,Person
13998,24997,Person
16553,27552,Person
6900,17899,Person
10914,21913,Person
18103,29102,Person
4762,15761,Person
5918,16917,Person
5564,16563,Person
6878,17877,Person
1144,12143,Person
1414,12413,Person
3153,14152,Person
6704,17703,Person
2627,13626,Person
16344,27343,Person
2878,13877,Person
10814,21813,Person
14016,25015,Person
12981,23980,Person
358,11357,Person
1420,12419,Person
2097,13096,Person
4532,15531,Person
7811,18810,Person
9093,20092,Person
6082,17081,Person
10173,21172,Person
16660,27659,Person
1277,12276,Person
1593,12592,Person
9829,20828,Person
7518,18517,Person
14076,25075,Person
13118,24117,Person
6313,17312,Person
18086,29085,Person
161,11160,Person
3615,14614,Person
8725,19724,Person
18278,29277,Person
8937,19936,Person
14489,25488,Person
15974,26973,Person
11957,22956,Person
291,11290,Person
4782,15781,Person
8845,19844,Person
2565,13564,Person
4118,15117,Person
5549,16548,Person
11599,22598,Person
17444,28443,Person
10489,21488,Person
15824,26823,Person
903,11902,Person
7493,18492,Person
1785,12784,Person
9341,20340,Person
13774,24773,Person
5419,16418,Person
13576,24575,Person
945,11944,Person
16587,27586,Person
519,11518,Person
7607,18606,Person
10293,21292,Person
11781,22780,Person
14524,25523,Person
14609,25608,Person
98,11097,Person
7197,18196,Person
2451,13450,Person
6475,17474,Person
14980,25979,Person
11701,22700,Person
10993,21992,Person
7530,18529,Person
11254,22253,Person
12038,23037,Person
16421,27420,Person
12930,23929,Person
3442,14441,Person
14860,25859,Person
13578,24577,Person
14465,25464,Person
15986,26985,Person
7247,18246,Person
16875,27874,Person
12724,23723,Person
1285,12284,Person
6717,17716,Person
12908,23907,Person
15796,26795,Person
189,11188,Person
9456,20455,Person
15167,26166,Person
5966,16965,Person
250,11249,Person
5604,16603,Person
991,11990,Person
9447,20446,Person
2884,13883,Person
12044,23043,Person
5316,16315,Person
18438,29437,Person
93,11092,Person
4733,15732,Person
7495,18494,Person
6656,17655,Person
6863,17862,Person
15527,26526,Person
15611,26610,Person
8373,19372,Person
12978,23977,Person
620,11619,Person
8834,19833,Person
15722,26721,Person
3799,14798,Person
1064,12063,Person
9303,20302,Person
1314,12313,Person
8520,19519,Person
6451,17450,Person
16248,27247,Person
5159,16158,Person
7486,18485,Person
13598,24597,Person
960,11959,Person
14882,25881,Person
2607,13606,Person
11321,22320,Person
210,11209,Person
2319,13318,Person
13488,24487,Person
17821,28820,Person
6832,17831,Person
15906,26905,Person
17889,28888,Person
921,11920,Person
305,11304,Person
2738,13737,Person
9105,20104,Person
10776,21775,Person
15478,26477,Person
17680,28679,Person
1883,12882,Person
17346,28345,Person
8571,19570,Person
18054,29053,Person
236,11235,Person
3589,14588,Person
6666,17665,Person
12139,23138,Person
14153,25152,Person
15457,26456,Person
15675,26674,Person
1738,12737,Person
8050,19049,Person
112,11111,Person
10567,21566,Person
2054,13053,Person
3376,14375,Person
9672,20671,Person
17570,28569,Person
14556,25555,Person
813,11812,Person
4176,15175,Person
8873,19872,Person
11863,22862,Person
13648,24647,Person
16997,27996,Person
15564,26563,Person
10319,21318,Person
14340,25339,Person
15814,26813,Person
8178,19177,Person
7094,18093,Person
16125,27124,Person
17728,28727,Person
10192,21191,Person
11914,22913,Person
14947,25946,Person
15548,26547,Person
2946,13945,Person
3078,14077,Person
13491,24490,Person
9058,20057,Person
6161,17160,Person
4113,15112,Person
11389,22388,Person
4328,15327,Person
13394,24393,Person
1613,12612,Person
1842,12841,Person
6196,17195,Person
5172,16171,Person
7218,18217,Person
5762,16761,Person
13951,24950,Person
17169,28168,Person
3401,14400,Person
10339,21338,Person
14396,25395,Person
6103,17102,Person
9808,20807,Person
18376,29375,Person
6517,17516,Person
14861,25860,Person
15234,26233,Person
150,11149,Person
11402,22401,Person
5815,16814,Person
10388,21387,Person
15166,26165,Person
8836,19835,Person
16748,27747,Person
12949,23948,Person
17433,28432,Person
11967,22966,Person
89,11088,Person
3643,14642,Person
4960,15959,Person
5071,16070,Person
6600,17599,Person
8641,19640,Person
13661,24660,Person
15289,26288,Person
10664,21663,Person
3073,14072,Person
7740,18739,Person
4202,15201,Person
4514,15513,Person
6633,17632,Person
13622,24621,Person
17974,28973,Person
18160,29159,Person
2524,13523,Person
3088,14087,Person
3301,14300,Person
18288,29287,Person
1255,12254,Person
13103,24102,Person
17441,28440,Person
15795,26794,Person
4534,15533,Person
10908,21907,Person
11948,22947,Person
194,11193,Person
2862,13861,Person
14845,25844,Person
11453,22452,Person
13099,24098,Person
4888,15887,Person
6622,17621,Person
12020,23019,Person
12193,23192,Person
16766,27765,Person
1035,12034,Person
16699,27698,Person
9132,20131,Person
9897,20896,Person
231,11230,Person
2531,13530,Person
6550,17549,Person
14435,25434,Person
5520,16519,Person
3083,14082,Person
5110,16109,Person
15949,26948,Person
13916,24915,Person
13930,24929,Person
14078,25077,Person
16916,27915,Person
8523,19522,Person
16166,27165,Person
9255,20254,Person
1105,12104,Person
8681,19680,Person
11777,22776,Person
1829,12828,Person
2401,13400,Person
3006,14005,Person
14005,25004,Person
9434,20433,Person
14512,25511,Person
11004,22003,Person
1928,12927,Person
17849,28848,Person
381,11380,Person
7213,18212,Person
14407,25406,Person
10540,21539,Person
7254,18253,Person
16502,27501,Person
4523,15522,Person
8147,19146,Person
17233,28232,Person
18176,29175,Person
12767,23766,Person
7819,18818,Person
14388,25387,Person
8333,19332,Person
17741,28740,Person
7796,18795,Person
8403,19402,Person
11351,22350,Person
1805,12804,Person
10573,21572,Person
10579,21578,Person
8515,19514,Person
11499,22498,Person
14558,25557,Person
16366,27365,Person
8159,19158,Person
12693,23692,Person
15517,26516,Person
1087,12086,Person
5721,16720,Person
11549,22548,Person
2829,13828,Person
2371,13370,Person
9087,20086,Person
9518,20517,Person
2821,13820,Person
5943,16942,Person
6959,17958,Person
12762,23761,Person
1007,12006,Person
8794,19793,Person
4382,15381,Person
8645,19644,Person
601,11600,Person
6240,17239,Person
1982,12981,Person
2321,13320,Person
3565,14564,Person
11772,22771,Person
5198,16197,Person
3234,14233,Person
777,11776,Person
3255,14254,Person
10429,21428,Person
3704,14703,Person
6208,17207,Person
5497,16496,Person
15776,26775,Person
16081,27080,Person
10838,21837,Person
11476,22475,Person
13115,24114,Person
10778,21777,Person
12774,23773,Person
10434,21433,Person
16657,27656,Person
3689,14688,Person
11455,22454,Person
12958,23957,Person
14541,25540,Person
7189,18188,Person
82,11081,Person
1019,12018,Person
5755,16754,Person
6567,17566,Person
15580,26579,Person
6111,17110,Person
16890,27889,Person
8265,19264,Person
771,11770,Person
6551,17550,Person
11971,22970,Person
12204,23203,Person
10023,21022,Person
14311,25310,Person
16490,27489,Person
889,11888,Person
15103,26102,Person
16837,27836,Person
13478,24477,Person
288,11287,Person
12591,23590,Person
8189,19188,Person
13381,24380,Person
17330,28329,Person
3378,14377,Person
4275,15274,Person
5610,16609,Person
6364,17363,Person
8685,19684,Person
12392,23391,Person
12325,23324,Person
5973,16972,Person
8165,19164,Person
15473,26472,Person
17164,28163,Person
4057,15056,Person
8061,19060,Person
10091,21090,Person
16056,27055,Person
17087,28086,Person
1262,12261,Person
5562,16561,Person
809,11808,Person
1162,12161,Person
9462,20461,Person
10809,21808,Person
3350,14349,Person
6379,17378,Person
477,11476,Person
8064,19063,Person
18073,29072,Person
17921,28920,Person
942,11941,Person
14202,25201,Person
6648,17647,Person
8587,19586,Person
3763,14762,Person
4975,15974,Person
8818,19817,Person
10648,21647,Person
16419,27418,Person
18354,29353,Person
3027,14026,Person
12341,23340,Person
15555,26554,Person
17241,28240,Person
3776,14775,Person
9172,20171,Person
9891,20890,Person
13470,24469,Person
530,11529,Person
1418,12417,Person
9207,20206,Person
14150,25149,Person
2570,13569,Person
5289,16288,Person
13014,24013,Person
919,11918,Person
7075,18074,Person
9657,20656,Person
13658,24657,Person
11407,22406,Person
4340,15339,Person
6404,17403,Person
2064,13063,Person
3584,14583,Person
5790,16789,Person
10301,21300,Person
17860,28859,Person
4101,15100,Person
6227,17226,Person
16848,27847,Person
5739,16738,Person
1948,12947,Person
2952,13951,Person
6385,17384,Person
6433,17432,Person
6593,17592,Person
7054,18053,Person
8440,19439,Person
14063,25062,Person
14876,25875,Person
12992,23991,Person
996,11995,Person
2121,13120,Person
1150,12149,Person
12381,23380,Person
13321,24320,Person
17781,28780,Person
5323,16322,Person
15798,26797,Person
9646,20645,Person
14764,25763,Person
18177,29176,Person
430,11429,Person
4620,15619,Person
8451,19450,Person
11206,22205,Person
15655,26654,Person
2073,13072,Person
14848,25847,Person
15913,26912,Person
10260,21259,Person
8720,19719,Person
13985,24984,Person
15204,26203,Person
9723,20722,Person
300,11299,Person
1933,12932,Person
2152,13151,Person
3471,14470,Person
10622,21621,Person
14083,25082,Person
6922,17921,Person
1979,12978,Person
5879,16878,Person
11593,22592,Person
7722,18721,Person
18096,29095,Person
1879,12878,Person
5871,16870,Person
15679,26678,Person
3148,14147,Person
16001,27000,Person
1673,12672,Person
7051,18050,Person
8120,19119,Person
2061,13060,Person
3249,14248,Person
8884,19883,Person
17834,28833,Person
8320,19319,Person
8097,19096,Person
17208,28207,Person
17269,28268,Person
2501,13500,Person
18418,29417,Person
1042,12041,Person
9003,20002,Person
14386,25385,Person
17053,28052,Person
409,11408,Person
2172,13171,Person
7348,18347,Person
14292,25291,Person
17611,28610,Person
9805,20804,Person
2370,13369,Person
4301,15300,Person
9351,20350,Person
9368,20367,Person
13295,24294,Person
14195,25194,Person
3819,14818,Person
4805,15804,Person
744,11743,Person
1151,12150,Person
16073,27072,Person
17454,28453,Person
1961,12960,Person
11902,22901,Person
599,11598,Person
2679,13678,Person
5436,16435,Person
6237,17236,Person
2985,13984,Person
2994,13993,Person
4192,15191,Person
5019,16018,Person
16753,27752,Person
2601,13600,Person
1932,12931,Person
3268,14267,Person
9474,20473,Person
17876,28875,Person
1248,12247,Person
6923,17922,Person
154,11153,Person
6275,17274,Person
16208,27207,Person
2818,13817,Person
5298,16297,Person
17520,28519,Person
1686,12685,Person
10892,21891,Person
12111,23110,Person
18222,29221,Person
5467,16466,Person
14275,25274,Person
14943,25942,Person
16390,27389,Person
12222,23221,Person
11413,22412,Person
781,11780,Person
10627,21626,Person
15546,26545,Person
3958,14957,Person
8383,19382,Person
10116,21115,Person
17035,28034,Person
2134,13133,Person
9686,20685,Person
9705,20704,Person
10769,21768,Person
18472,29471,Person
926,11925,Person
6269,17268,Person
15643,26642,Person
17827,28826,Person
2499,13498,Person
2800,13799,Person
17372,28371,Person
4592,15591,Person
11271,22270,Person
17809,28808,Person
5243,16242,Person
7088,18087,Person
1820,12819,Person
3790,14789,Person
8449,19448,Person
4240,15239,Person
4786,15785,Person
748,11747,Person
4450,15449,Person
8122,19121,Person
1476,12475,Person
15831,26830,Person
17316,28315,Person
13225,24224,Person
13674,24673,Person
13726,24725,Person
16993,27992,Person
2806,13805,Person
3549,14548,Person
4459,15458,Person
8224,19223,Person
14960,25959,Person
16684,27683,Person
7280,18279,Person
12492,23491,Person
16444,27443,Person
3934,14933,Person
6063,17062,Person
7338,18337,Person
5069,16068,Person
16608,27607,Person
16611,27610,Person
5576,16575,Person
14551,25550,Person
2427,13426,Person
1694,12693,Person
8567,19566,Person
10757,21756,Person
1406,12405,Person
13055,24054,Person
14634,25633,Person
1993,12992,Person
3067,14066,Person
7334,18333,Person
18319,29318,Person
644,11643,Person
2102,13101,Person
4862,15861,Person
1481,12480,Person
11631,22630,Person
16801,27800,Person
15631,26630,Person
15712,26711,Person
16439,27438,Person
8393,19392,Person
15216,26215,Person
779,11778,Person
6711,17710,Person
8424,19423,Person
17717,28716,Person
1080,12079,Person
8219,19218,Person
16646,27645,Person
17394,28393,Person
11822,22821,Person
16969,27968,Person
7517,18516,Person
15540,26539,Person
16330,27329,Person
2150,13149,Person
8798,19797,Person
3747,14746,Person
10799,21798,Person
17254,28253,Person
8326,19325,Person
8700,19699,Person
16374,27373,Person
9276,20275,Person
11981,22980,Person
5649,16648,Person
12264,23263,Person
13401,24400,Person
104,11103,Person
4039,15038,Person
1185,12184,Person
12163,23162,Person
12240,23239,Person
9,11008,Person
9034,20033,Person
4636,15635,Person
11907,22906,Person
1181,12180,Person
5883,16882,Person
7582,18581,Person
18293,29292,Person
1899,12898,Person
7783,18782,Person
2814,13813,Person
9909,20908,Person
11425,22424,Person
14647,25646,Person
7370,18369,Person
465,11464,Person
4726,15725,Person
8807,19806,Person
10451,21450,Person
17587,28586,Person
17799,28798,Person
4002,15001,Person
10039,21038,Person
1891,12890,Person
14050,25049,Person
393,11392,Person
3708,14707,Person
16354,27353,Person
3366,14365,Person
7325,18324,Person
7953,18952,Person
15309,26308,Person
15579,26578,Person
9929,20928,Person
3224,14223,Person
2714,13713,Person
15251,26250,Person
17100,28099,Person
17356,28355,Person
6889,17888,Person
12863,23862,Person
6756,17755,Person
6881,17880,Person
11393,22392,Person
17725,28724,Person
5032,16031,Person
13591,24590,Person
18066,29065,Person
15285,26284,Person
411,11410,Person
10008,21007,Person
11465,22464,Person
14456,25455,Person
12997,23996,Person
13473,24472,Person
17221,28220,Person
1968,12967,Person
5331,16330,Person
13152,24151,Person
6581,17580,Person
7889,18888,Person
13945,24944,Person
7187,18186,Person
13853,24852,Person
8787,19786,Person
13302,24301,Person
2435,13434,Person
7881,18880,Person
3807,14806,Person
13904,24903,Person
11238,22237,Person
13571,24570,Person
17556,28555,Person
2961,13960,Person
1915,12914,Person
7852,18851,Person
13804,24803,Person
2764,13763,Person
12813,23812,Person
2833,13832,Person
14724,25723,Person
15884,26883,Person
787,11786,Person
2221,13220,Person
7436,18435,Person
11716,22715,Person
11741,22740,Person
2213,13212,Person
710,11709,Person
2167,13166,Person
16234,27233,Person
17151,28150,Person
17646,28645,Person
1383,12382,Person
7909,18908,Person
605,11604,Person
2519,13518,Person
4766,15765,Person
7767,18766,Person
12543,23542,Person
2169,13168,Person
9387,20386,Person
9751,20750,Person
11374,22373,Person
13970,24969,Person
14287,25286,Person
14374,25373,Person
18235,29234,Person
8059,19058,Person
15384,26383,Person
9696,20695,Person
17672,28671,Person
3730,14729,Person
8411,19410,Person
12479,23478,Person
2847,13846,Person
933,11932,Person
13800,24799,Person
3206,14205,Person
9365,20364,Person
10655,21654,Person
15252,26251,Person
1224,12223,Person
14589,25588,Person
3674,14673,Person
12142,23141,Person
14146,25145,Person
1055,12054,Person
7863,18862,Person
15616,26615,Person
2010,13009,Person
18180,29179,Person
8861,19860,Person
8888,19887,Person
240,11239,Person
486,11485,Person
8869,19868,Person
15060,26059,Person
6217,17216,Person
8391,19390,Person
15658,26657,Person
16515,27514,Person
738,11737,Person
241,11240,Person
1309,12308,Person
6190,17189,Person
2933,13932,Person
6679,17678,Person
13709,24708,Person
5658,16657,Person
2891,13890,Person
15541,26540,Person
16674,27673,Person
2605,13604,Person
3216,14215,Person
3519,14518,Person
6450,17449,Person
7677,18676,Person
17066,28065,Person
13847,24846,Person
16982,27981,Person
4913,15912,Person
16652,27651,Person
18148,29147,Person
59,11058,Person
14223,25222,Person
2851,13850,Person
4848,15847,Person
17575,28574,Person
1526,12525,Person
14924,25923,Person
2859,13858,Person
4370,15369,Person
6677,17676,Person
9330,20329,Person
9764,20763,Person
8083,19082,Person
8485,19484,Person
9945,20944,Person
16897,27896,Person
1245,12244,Person
7195,18194,Person
4987,15986,Person
5008,16007,Person
15624,26623,Person
17183,28182,Person
4650,15649,Person
11842,22841,Person
660,11659,Person
17222,28221,Person
6847,17846,Person
9155,20154,Person
15747,26746,Person
8545,19544,Person
15483,26482,Person
16230,27229,Person
1712,12711,Person
5804,16803,Person
7405,18404,Person
18341,29340,Person
11685,22684,Person
13139,24138,Person
26,11025,Person
7205,18204,Person
17135,28134,Person
12684,23683,Person
13792,24791,Person
16002,27001,Person
7294,18293,Person
10281,21280,Person
17931,28930,Person
3891,14890,Person
4319,15318,Person
8025,19024,Person
16555,27554,Person
9870,20869,Person
14686,25685,Person
15842,26841,Person
3040,14039,Person
1759,12758,Person
3899,14898,Person
4561,15560,Person
7022,18021,Person
8925,19924,Person
9708,20707,Person
14892,25891,Person
4683,15682,Person
2745,13744,Person
2982,13981,Person
14249,25248,Person
17216,28215,Person
10266,21265,Person
16132,27131,Person
435,11434,Person
9193,20192,Person
9314,20313,Person
10654,21653,Person
16642,27641,Person
2798,13797,Person
6920,17919,Person
2856,13855,Person
3765,14764,Person
11879,22878,Person
3421,14420,Person
8263,19262,Person
16494,27493,Person
5984,16983,Person
6362,17361,Person
11233,22232,Person
11297,22296,Person
7037,18036,Person
17569,28568,Person
2734,13733,Person
10721,21720,Person
11595,22594,Person
14741,25740,Person
8654,19653,Person
5591,16590,Person
7139,18138,Person
3856,14855,Person
4303,15302,Person
1381,12380,Person
8299,19298,Person
15908,26907,Person
17534,28533,Person
6675,17674,Person
8805,19804,Person
8985,19984,Person
5188,16187,Person
15224,26223,Person
17726,28725,Person
2284,13283,Person
2868,13867,Person
1732,12731,Person
12781,23780,Person
16787,27786,Person
4326,15325,Person
7968,18967,Person
12487,23486,Person
13777,24776,Person
7178,18177,Person
8047,19046,Person
9504,20503,Person
5191,16190,Person
11670,22669,Person
16124,27123,Person
17452,28451,Person
7261,18260,Person
11584,22583,Person
10641,21640,Person
11302,22301,Person
4256,15255,Person
7122,18121,Person
14410,25409,Person
17348,28347,Person
10111,21110,Person
2896,13895,Person
17584,28583,Person
8052,19051,Person
13202,24201,Person
15398,26397,Person
3383,14382,Person
9140,20139,Person
11891,22890,Person
13858,24857,Person
5183,16182,Person
10875,21874,Person
9104,20103,Person
16037,27036,Person
6761,17760,Person
6729,17728,Person
9239,20238,Person
16280,27279,Person
18075,29074,Person
7173,18172,Person
14660,25659,Person
2927,13926,Person
17001,28000,Person
1397,12396,Person
1742,12741,Person
7923,18922,Person
9802,20801,Person
6075,17074,Person
9650,20649,Person
15010,26009,Person
3044,14043,Person
6700,17699,Person
11761,22760,Person
16609,27608,Person
1012,12011,Person
18005,29004,Person
10847,21846,Person
7191,18190,Person
12151,23150,Person
12172,23171,Person
11514,22513,Person
14811,25810,Person
3666,14665,Person
8533,19532,Person
14999,25998,Person
9584,20583,Person
18245,29244,Person
18327,29326,Person
8457,19456,Person
16521,27520,Person
14334,25333,Person
17979,28978,Person
9830,20829,Person
15988,26987,Person
4394,15393,Person
5120,16119,Person
5136,16135,Person
11358,22357,Person
14983,25982,Person
17195,28194,Person
2801,13800,Person
17502,28501,Person
2809,13808,Person
11434,22433,Person
10899,21898,Person
7939,18938,Person
12169,23168,Person
17875,28874,Person
8328,19327,Person
5026,16025,Person
10950,21949,Person
252,11251,Person
13347,24346,Person
2005,13004,Person
18345,29344,Person
10543,21542,Person
13719,24718,Person
16404,27403,Person
13095,24094,Person
4286,15285,Person
6006,17005,Person
3955,14954,Person
15418,26417,Person
16816,27815,Person
13918,24917,Person
5908,16907,Person
11121,22120,Person
3961,14960,Person
2127,13126,Person
5927,16926,Person
278,11277,Person
4380,15379,Person
9096,20095,Person
14971,25970,Person
18254,29253,Person
5493,16492,Person
5612,16611,Person
10231,21230,Person
10970,21969,Person
15752,26751,Person
2705,13704,Person
9667,20666,Person
10744,21743,Person
5574,16573,Person
11303,22302,Person
1115,12114,Person
11774,22773,Person
12689,23688,Person
17124,28123,Person
9939,20938,Person
14821,25820,Person
6457,17456,Person
15066,26065,Person
15518,26517,Person
3051,14050,Person
1100,12099,Person
14103,25102,Person
16638,27637,Person
16763,27762,Person
2075,13074,Person
3404,14403,Person
5749,16748,Person
5051,16050,Person
5829,16828,Person
7166,18165,Person
15056,26055,Person
15810,26809,Person
14460,25459,Person
16491,27490,Person
11267,22266,Person
16411,27410,Person
7911,18910,Person
17464,28463,Person
3478,14477,Person
18231,29230,Person
6826,17825,Person
7145,18144,Person
1675,12674,Person
6077,17076,Person
5249,16248,Person
7373,18372,Person
15017,26016,Person
13041,24040,Person
10138,21137,Person
4586,15585,Person
7849,18848,Person
11,11010,Person
752,11751,Person
4228,15227,Person
7841,18840,Person
5530,16529,Person
12345,23344,Person
14701,25700,Person
1122,12121,Person
15485,26484,Person
16951,27950,Person
10187,21186,Person
9322,20321,Person
15609,26608,Person
16562,27561,Person
17021,28020,Person
16937,27936,Person
1338,12337,Person
16597,27596,Person
2404,13403,Person
4498,15497,Person
9348,20347,Person
17810,28809,Person
13039,24038,Person
7768,18767,Person
9450,20449,Person
14315,25314,Person
16486,27485,Person
2351,13350,Person
4745,15744,Person
9011,20010,Person
13053,24052,Person
13385,24384,Person
14501,25500,Person
17903,28902,Person
473,11472,Person
9247,20246,Person
4012,15011,Person
10575,21574,Person
3414,14413,Person
14194,25193,Person
6767,17766,Person
1892,12891,Person
4999,15998,Person
9006,20005,Person
14093,25092,Person
17056,28055,Person
18108,29107,Person
10739,21738,Person
11570,22569,Person
17571,28570,Person
3434,14433,Person
8553,19552,Person
273,11272,Person
16740,27739,Person
4687,15686,Person
